instrument,youtube_id,sample_key,video_path,sample_dir
flute,wIDGXmN4zg8,flute/wIDGXmN4zg8,raw_videos/flute/wIDGXmN4zg8.mp4,processed/flute/wIDGXmN4zg8
flute,tfclB-bqrdA,flute/tfclB-bqrdA,raw_videos/flute/tfclB-bqrdA.mp4,processed/flute/tfclB-bqrdA
flute,G6ySYs08T-w,flute/G6ySYs08T-w,raw_videos/flute/G6ySYs08T-w.mp4,processed/flute/G6ySYs08T-w
flute,RsiEFl-c9ac,flute/RsiEFl-c9ac,raw_videos/flute/RsiEFl-c9ac.mp4,processed/flute/RsiEFl-c9ac
flute,94a8CZDP-iQ,flute/94a8CZDP-iQ,raw_videos/flute/94a8CZDP-iQ.mp4,processed/flute/94a8CZDP-iQ
flute,DXe5UQntuSU,flute/DXe5UQntuSU,raw_videos/flute/DXe5UQntuSU.mp4,processed/flute/DXe5UQntuSU
flute,spjqH93LY6M,flute/spjqH93LY6M,raw_videos/flute/spjqH93LY6M.mp4,processed/flute/spjqH93LY6M
flute,W06sbBPNkCM,flute/W06sbBPNkCM,raw_videos/flute/W06sbBPNkCM.mp4,processed/flute/W06sbBPNkCM
flute,ifS16NIoKiY,flute/ifS16NIoKiY,raw_videos/flute/ifS16NIoKiY.mp4,processed/flute/ifS16NIoKiY
flute,gtxmhwv3TSc,flute/gtxmhwv3TSc,raw_videos/flute/gtxmhwv3TSc.mp4,processed/flute/gtxmhwv3TSc
flute,JVleAGppUQ8,flute/JVleAGppUQ8,raw_videos/flute/JVleAGppUQ8.mp4,processed/flute/JVleAGppUQ8
flute,LGKDfsZ9idw,flute/LGKDfsZ9idw,raw_videos/flute/LGKDfsZ9idw.mp4,processed/flute/LGKDfsZ9idw
flute,mzhKWqRluZQ,flute/mzhKWqRluZQ,raw_videos/flute/mzhKWqRluZQ.mp4,processed/flute/mzhKWqRluZQ
flute,c7pPLDO36zc,flute/c7pPLDO36zc,raw_videos/flute/c7pPLDO36zc.mp4,processed/flute/c7pPLDO36zc
flute,05kxYRJv4rM,flute/05kxYRJv4rM,raw_videos/flute/05kxYRJv4rM.mp4,processed/flute/05kxYRJv4rM
flute,rAgzc-Eqn-8,flute/rAgzc-Eqn-8,raw_videos/flute/rAgzc-Eqn-8.mp4,processed/flute/rAgzc-Eqn-8
flute,DeGsT7rcr98,flute/DeGsT7rcr98,raw_videos/flute/DeGsT7rcr98.mp4,processed/flute/DeGsT7rcr98
flute,qMUnDskfFU4,flute/qMUnDskfFU4,raw_videos/flute/qMUnDskfFU4.mp4,processed/flute/qMUnDskfFU4
flute,GXsPuSEYnmM,flute/GXsPuSEYnmM,raw_videos/flute/GXsPuSEYnmM.mp4,processed/flute/GXsPuSEYnmM
flute,qV0vmmUGVek,flute/qV0vmmUGVek,raw_videos/flute/qV0vmmUGVek.mp4,processed/flute/qV0vmmUGVek
flute,JuGn9nFfc8Y,flute/JuGn9nFfc8Y,raw_videos/flute/JuGn9nFfc8Y.mp4,processed/flute/JuGn9nFfc8Y
flute,Pi4KESS5D58,flute/Pi4KESS5D58,raw_videos/flute/Pi4KESS5D58.mp4,processed/flute/Pi4KESS5D58
flute,-8KureAkVp8,flute/-8KureAkVp8,raw_videos/flute/-8KureAkVp8.mp4,processed/flute/-8KureAkVp8
flute,Nj3GqYUe9tE,flute/Nj3GqYUe9tE,raw_videos/flute/Nj3GqYUe9tE.mp4,processed/flute/Nj3GqYUe9tE
flute,apCKny0icVc,flute/apCKny0icVc,raw_videos/flute/apCKny0icVc.mp4,processed/flute/apCKny0icVc
flute,diecxZxpgbA,flute/diecxZxpgbA,raw_videos/flute/diecxZxpgbA.mp4,processed/flute/diecxZxpgbA
flute,ChyosjgbbXc,flute/ChyosjgbbXc,raw_videos/flute/ChyosjgbbXc.mp4,processed/flute/ChyosjgbbXc
flute,9qzw3Yfbpk8,flute/9qzw3Yfbpk8,raw_videos/flute/9qzw3Yfbpk8.mp4,processed/flute/9qzw3Yfbpk8
flute,K8ru59UXvJE,flute/K8ru59UXvJE,raw_videos/flute/K8ru59UXvJE.mp4,processed/flute/K8ru59UXvJE
flute,5U3Cwvaayfo,flute/5U3Cwvaayfo,raw_videos/flute/5U3Cwvaayfo.mp4,processed/flute/5U3Cwvaayfo
flute,aGXm9SGCVT8,flute/aGXm9SGCVT8,raw_videos/flute/aGXm9SGCVT8.mp4,processed/flute/aGXm9SGCVT8
flute,ajDaIBE7Z4w,flute/ajDaIBE7Z4w,raw_videos/flute/ajDaIBE7Z4w.mp4,processed/flute/ajDaIBE7Z4w
flute,5Q_PHohPnZQ,flute/5Q_PHohPnZQ,raw_videos/flute/5Q_PHohPnZQ.mp4,processed/flute/5Q_PHohPnZQ
flute,BVxrg6Y_A7M,flute/BVxrg6Y_A7M,raw_videos/flute/BVxrg6Y_A7M.mp4,processed/flute/BVxrg6Y_A7M
flute,jXN7Jgjt9Tw,flute/jXN7Jgjt9Tw,raw_videos/flute/jXN7Jgjt9Tw.mp4,processed/flute/jXN7Jgjt9Tw
flute,iDpveE0CEVw,flute/iDpveE0CEVw,raw_videos/flute/iDpveE0CEVw.mp4,processed/flute/iDpveE0CEVw
flute,AAwJ_N-dZpE,flute/AAwJ_N-dZpE,raw_videos/flute/AAwJ_N-dZpE.mp4,processed/flute/AAwJ_N-dZpE
flute,ISpitVrDBe8,flute/ISpitVrDBe8,raw_videos/flute/ISpitVrDBe8.mp4,processed/flute/ISpitVrDBe8
flute,P93o202UJRs,flute/P93o202UJRs,raw_videos/flute/P93o202UJRs.mp4,processed/flute/P93o202UJRs
flute,vp6YYhh1j2g,flute/vp6YYhh1j2g,raw_videos/flute/vp6YYhh1j2g.mp4,processed/flute/vp6YYhh1j2g
flute,mmRNoELYhZA,flute/mmRNoELYhZA,raw_videos/flute/mmRNoELYhZA.mp4,processed/flute/mmRNoELYhZA
flute,N_OdfkSmOaw,flute/N_OdfkSmOaw,raw_videos/flute/N_OdfkSmOaw.mp4,processed/flute/N_OdfkSmOaw
flute,JE8mTJxUo_0,flute/JE8mTJxUo_0,raw_videos/flute/JE8mTJxUo_0.mp4,processed/flute/JE8mTJxUo_0
flute,TM0a-6OXwkc,flute/TM0a-6OXwkc,raw_videos/flute/TM0a-6OXwkc.mp4,processed/flute/TM0a-6OXwkc
flute,wWH9K1eaOB8,flute/wWH9K1eaOB8,raw_videos/flute/wWH9K1eaOB8.mp4,processed/flute/wWH9K1eaOB8
flute,7JU_jJHvcX0,flute/7JU_jJHvcX0,raw_videos/flute/7JU_jJHvcX0.mp4,processed/flute/7JU_jJHvcX0
flute,DfmfdXkl6yU,flute/DfmfdXkl6yU,raw_videos/flute/DfmfdXkl6yU.mp4,processed/flute/DfmfdXkl6yU
flute,FTFei5AvPCs,flute/FTFei5AvPCs,raw_videos/flute/FTFei5AvPCs.mp4,processed/flute/FTFei5AvPCs
flute,NBKBgH18554,flute/NBKBgH18554,raw_videos/flute/NBKBgH18554.mp4,processed/flute/NBKBgH18554
flute,ycP1xZJadl8,flute/ycP1xZJadl8,raw_videos/flute/ycP1xZJadl8.mp4,processed/flute/ycP1xZJadl8
flute,1cG_InZVlHo,flute/1cG_InZVlHo,raw_videos/flute/1cG_InZVlHo.mp4,processed/flute/1cG_InZVlHo
flute,6uo1ZJkeAzs,flute/6uo1ZJkeAzs,raw_videos/flute/6uo1ZJkeAzs.mp4,processed/flute/6uo1ZJkeAzs
flute,0szvfcOaINc,flute/0szvfcOaINc,raw_videos/flute/0szvfcOaINc.mp4,processed/flute/0szvfcOaINc
flute,wqtBiUlqyxQ,flute/wqtBiUlqyxQ,raw_videos/flute/wqtBiUlqyxQ.mp4,processed/flute/wqtBiUlqyxQ
flute,DQN5lCXzp6c,flute/DQN5lCXzp6c,raw_videos/flute/DQN5lCXzp6c.mp4,processed/flute/DQN5lCXzp6c
flute,oqlz5yuhMzY,flute/oqlz5yuhMzY,raw_videos/flute/oqlz5yuhMzY.mp4,processed/flute/oqlz5yuhMzY
flute,y_DyvjBIZhY,flute/y_DyvjBIZhY,raw_videos/flute/y_DyvjBIZhY.mp4,processed/flute/y_DyvjBIZhY
flute,kddKYLf3asc,flute/kddKYLf3asc,raw_videos/flute/kddKYLf3asc.mp4,processed/flute/kddKYLf3asc
flute,16wZ7QGtm5E,flute/16wZ7QGtm5E,raw_videos/flute/16wZ7QGtm5E.mp4,processed/flute/16wZ7QGtm5E
flute,ttWnR60gzys,flute/ttWnR60gzys,raw_videos/flute/ttWnR60gzys.mp4,processed/flute/ttWnR60gzys
saxophone,geK-gOMgm20,saxophone/geK-gOMgm20,raw_videos/saxophone/geK-gOMgm20.mp4,processed/saxophone/geK-gOMgm20
saxophone,lm51ySOO71o,saxophone/lm51ySOO71o,raw_videos/saxophone/lm51ySOO71o.mp4,processed/saxophone/lm51ySOO71o
saxophone,9XoXQXCVUQY,saxophone/9XoXQXCVUQY,raw_videos/saxophone/9XoXQXCVUQY.mp4,processed/saxophone/9XoXQXCVUQY
saxophone,5_NsbkyLO2Q,saxophone/5_NsbkyLO2Q,raw_videos/saxophone/5_NsbkyLO2Q.mp4,processed/saxophone/5_NsbkyLO2Q
saxophone,TSEWnnKagqQ,saxophone/TSEWnnKagqQ,raw_videos/saxophone/TSEWnnKagqQ.mp4,processed/saxophone/TSEWnnKagqQ
saxophone,OxA5Z_5-w0E,saxophone/OxA5Z_5-w0E,raw_videos/saxophone/OxA5Z_5-w0E.mp4,processed/saxophone/OxA5Z_5-w0E
saxophone,OufpA4FV1Tc,saxophone/OufpA4FV1Tc,raw_videos/saxophone/OufpA4FV1Tc.mp4,processed/saxophone/OufpA4FV1Tc
saxophone,FR_1gEaBeeE,saxophone/FR_1gEaBeeE,raw_videos/saxophone/FR_1gEaBeeE.mp4,processed/saxophone/FR_1gEaBeeE
saxophone,Ya6eKoSr024,saxophone/Ya6eKoSr024,raw_videos/saxophone/Ya6eKoSr024.mp4,processed/saxophone/Ya6eKoSr024
saxophone,P5pxcBdxa4E,saxophone/P5pxcBdxa4E,raw_videos/saxophone/P5pxcBdxa4E.mp4,processed/saxophone/P5pxcBdxa4E
saxophone,tGG2P7mjuqQ,saxophone/tGG2P7mjuqQ,raw_videos/saxophone/tGG2P7mjuqQ.mp4,processed/saxophone/tGG2P7mjuqQ
saxophone,e73x3LGeb_Q,saxophone/e73x3LGeb_Q,raw_videos/saxophone/e73x3LGeb_Q.mp4,processed/saxophone/e73x3LGeb_Q
saxophone,xyi0Ft3sb0U,saxophone/xyi0Ft3sb0U,raw_videos/saxophone/xyi0Ft3sb0U.mp4,processed/saxophone/xyi0Ft3sb0U
saxophone,NLGte2YC6Oc,saxophone/NLGte2YC6Oc,raw_videos/saxophone/NLGte2YC6Oc.mp4,processed/saxophone/NLGte2YC6Oc
saxophone,uPkGEtn5jxE,saxophone/uPkGEtn5jxE,raw_videos/saxophone/uPkGEtn5jxE.mp4,processed/saxophone/uPkGEtn5jxE
saxophone,e5YNEk9Ye-o,saxophone/e5YNEk9Ye-o,raw_videos/saxophone/e5YNEk9Ye-o.mp4,processed/saxophone/e5YNEk9Ye-o
saxophone,lDCeAgGUwyc,saxophone/lDCeAgGUwyc,raw_videos/saxophone/lDCeAgGUwyc.mp4,processed/saxophone/lDCeAgGUwyc
saxophone,QOYMhOXfGMw,saxophone/QOYMhOXfGMw,raw_videos/saxophone/QOYMhOXfGMw.mp4,processed/saxophone/QOYMhOXfGMw
saxophone,LqyX7bRrMTw,saxophone/LqyX7bRrMTw,raw_videos/saxophone/LqyX7bRrMTw.mp4,processed/saxophone/LqyX7bRrMTw
saxophone,EIpvnh0otts,saxophone/EIpvnh0otts,raw_videos/saxophone/EIpvnh0otts.mp4,processed/saxophone/EIpvnh0otts
saxophone,iEOdwzdXmfE,saxophone/iEOdwzdXmfE,raw_videos/saxophone/iEOdwzdXmfE.mp4,processed/saxophone/iEOdwzdXmfE
saxophone,8U4tYnLtuzk,saxophone/8U4tYnLtuzk,raw_videos/saxophone/8U4tYnLtuzk.mp4,processed/saxophone/8U4tYnLtuzk
saxophone,fH4pDr8CqI8,saxophone/fH4pDr8CqI8,raw_videos/saxophone/fH4pDr8CqI8.mp4,processed/saxophone/fH4pDr8CqI8
saxophone,x5Bzb6R73JQ,saxophone/x5Bzb6R73JQ,raw_videos/saxophone/x5Bzb6R73JQ.mp4,processed/saxophone/x5Bzb6R73JQ
saxophone,R700Q9DEUEk,saxophone/R700Q9DEUEk,raw_videos/saxophone/R700Q9DEUEk.mp4,processed/saxophone/R700Q9DEUEk
saxophone,ACzyvWyrCnI,saxophone/ACzyvWyrCnI,raw_videos/saxophone/ACzyvWyrCnI.mp4,processed/saxophone/ACzyvWyrCnI
saxophone,1x2FeAk-0xI,saxophone/1x2FeAk-0xI,raw_videos/saxophone/1x2FeAk-0xI.mp4,processed/saxophone/1x2FeAk-0xI
saxophone,yJO0y7M2niU,saxophone/yJO0y7M2niU,raw_videos/saxophone/yJO0y7M2niU.mp4,processed/saxophone/yJO0y7M2niU
saxophone,VCUYEI49XgI,saxophone/VCUYEI49XgI,raw_videos/saxophone/VCUYEI49XgI.mp4,processed/saxophone/VCUYEI49XgI
saxophone,77OHAqrL2tA,saxophone/77OHAqrL2tA,raw_videos/saxophone/77OHAqrL2tA.mp4,processed/saxophone/77OHAqrL2tA
saxophone,dsV-QXGEsjo,saxophone/dsV-QXGEsjo,raw_videos/saxophone/dsV-QXGEsjo.mp4,processed/saxophone/dsV-QXGEsjo
saxophone,YS8V2wcd2J0,saxophone/YS8V2wcd2J0,raw_videos/saxophone/YS8V2wcd2J0.mp4,processed/saxophone/YS8V2wcd2J0
saxophone,fC6CM3JTpVM,saxophone/fC6CM3JTpVM,raw_videos/saxophone/fC6CM3JTpVM.mp4,processed/saxophone/fC6CM3JTpVM
saxophone,ui7CjzPFxvc,saxophone/ui7CjzPFxvc,raw_videos/saxophone/ui7CjzPFxvc.mp4,processed/saxophone/ui7CjzPFxvc
saxophone,NLe-KjYCtIA,saxophone/NLe-KjYCtIA,raw_videos/saxophone/NLe-KjYCtIA.mp4,processed/saxophone/NLe-KjYCtIA
saxophone,EeXlWbEy-To,saxophone/EeXlWbEy-To,raw_videos/saxophone/EeXlWbEy-To.mp4,processed/saxophone/EeXlWbEy-To
saxophone,azcd2EN5eK0,saxophone/azcd2EN5eK0,raw_videos/saxophone/azcd2EN5eK0.mp4,processed/saxophone/azcd2EN5eK0
saxophone,nuOggZQxRPE,saxophone/nuOggZQxRPE,raw_videos/saxophone/nuOggZQxRPE.mp4,processed/saxophone/nuOggZQxRPE
saxophone,-jA1g9Z_TuY,saxophone/-jA1g9Z_TuY,raw_videos/saxophone/-jA1g9Z_TuY.mp4,processed/saxophone/-jA1g9Z_TuY
saxophone,y64SQKecqX4,saxophone/y64SQKecqX4,raw_videos/saxophone/y64SQKecqX4.mp4,processed/saxophone/y64SQKecqX4
saxophone,CXFYi7iozF8,saxophone/CXFYi7iozF8,raw_videos/saxophone/CXFYi7iozF8.mp4,processed/saxophone/CXFYi7iozF8
saxophone,QtbPpB1xzBw,saxophone/QtbPpB1xzBw,raw_videos/saxophone/QtbPpB1xzBw.mp4,processed/saxophone/QtbPpB1xzBw
saxophone,EuHyy73Jc5U,saxophone/EuHyy73Jc5U,raw_videos/saxophone/EuHyy73Jc5U.mp4,processed/saxophone/EuHyy73Jc5U
saxophone,aC8JzVFm7LI,saxophone/aC8JzVFm7LI,raw_videos/saxophone/aC8JzVFm7LI.mp4,processed/saxophone/aC8JzVFm7LI
saxophone,Er0iXGUMBQo,saxophone/Er0iXGUMBQo,raw_videos/saxophone/Er0iXGUMBQo.mp4,processed/saxophone/Er0iXGUMBQo
saxophone,YySHxK6-gYc,saxophone/YySHxK6-gYc,raw_videos/saxophone/YySHxK6-gYc.mp4,processed/saxophone/YySHxK6-gYc
saxophone,ZwFDieF3ZFE,saxophone/ZwFDieF3ZFE,raw_videos/saxophone/ZwFDieF3ZFE.mp4,processed/saxophone/ZwFDieF3ZFE
saxophone,BVPn0FLnwN0,saxophone/BVPn0FLnwN0,raw_videos/saxophone/BVPn0FLnwN0.mp4,processed/saxophone/BVPn0FLnwN0
saxophone,hjbe6vig1is,saxophone/hjbe6vig1is,raw_videos/saxophone/hjbe6vig1is.mp4,processed/saxophone/hjbe6vig1is
saxophone,DtF38Dlpduc,saxophone/DtF38Dlpduc,raw_videos/saxophone/DtF38Dlpduc.mp4,processed/saxophone/DtF38Dlpduc
saxophone,Qy_2P-B2a1Q,saxophone/Qy_2P-B2a1Q,raw_videos/saxophone/Qy_2P-B2a1Q.mp4,processed/saxophone/Qy_2P-B2a1Q
saxophone,veMs9X_BRAI,saxophone/veMs9X_BRAI,raw_videos/saxophone/veMs9X_BRAI.mp4,processed/saxophone/veMs9X_BRAI
saxophone,oO3PsyA-pKA,saxophone/oO3PsyA-pKA,raw_videos/saxophone/oO3PsyA-pKA.mp4,processed/saxophone/oO3PsyA-pKA
saxophone,OO8cF808bjE,saxophone/OO8cF808bjE,raw_videos/saxophone/OO8cF808bjE.mp4,processed/saxophone/OO8cF808bjE
saxophone,kkkyuqtjlV0,saxophone/kkkyuqtjlV0,raw_videos/saxophone/kkkyuqtjlV0.mp4,processed/saxophone/kkkyuqtjlV0
saxophone,SzFTlBGkmf0,saxophone/SzFTlBGkmf0,raw_videos/saxophone/SzFTlBGkmf0.mp4,processed/saxophone/SzFTlBGkmf0
saxophone,AQeijb2Edss,saxophone/AQeijb2Edss,raw_videos/saxophone/AQeijb2Edss.mp4,processed/saxophone/AQeijb2Edss
saxophone,SKxrjLSyzf0,saxophone/SKxrjLSyzf0,raw_videos/saxophone/SKxrjLSyzf0.mp4,processed/saxophone/SKxrjLSyzf0
saxophone,hFyK7IWDEkc,saxophone/hFyK7IWDEkc,raw_videos/saxophone/hFyK7IWDEkc.mp4,processed/saxophone/hFyK7IWDEkc
saxophone,hEawXeFgNu0,saxophone/hEawXeFgNu0,raw_videos/saxophone/hEawXeFgNu0.mp4,processed/saxophone/hEawXeFgNu0
saxophone,2lXauQeeMSY,saxophone/2lXauQeeMSY,raw_videos/saxophone/2lXauQeeMSY.mp4,processed/saxophone/2lXauQeeMSY
saxophone,Uz-csyuIyq0,saxophone/Uz-csyuIyq0,raw_videos/saxophone/Uz-csyuIyq0.mp4,processed/saxophone/Uz-csyuIyq0
saxophone,aCOmqbbv2WE,saxophone/aCOmqbbv2WE,raw_videos/saxophone/aCOmqbbv2WE.mp4,processed/saxophone/aCOmqbbv2WE
saxophone,OWggZm-bsgI,saxophone/OWggZm-bsgI,raw_videos/saxophone/OWggZm-bsgI.mp4,processed/saxophone/OWggZm-bsgI
saxophone,UYchL-3xCa0,saxophone/UYchL-3xCa0,raw_videos/saxophone/UYchL-3xCa0.mp4,processed/saxophone/UYchL-3xCa0
saxophone,XUxupBvvZS4,saxophone/XUxupBvvZS4,raw_videos/saxophone/XUxupBvvZS4.mp4,processed/saxophone/XUxupBvvZS4
saxophone,fkXbyf1ku8M,saxophone/fkXbyf1ku8M,raw_videos/saxophone/fkXbyf1ku8M.mp4,processed/saxophone/fkXbyf1ku8M
saxophone,DMpXE0jvQ_0,saxophone/DMpXE0jvQ_0,raw_videos/saxophone/DMpXE0jvQ_0.mp4,processed/saxophone/DMpXE0jvQ_0
saxophone,Hmt9vW3d0kw,saxophone/Hmt9vW3d0kw,raw_videos/saxophone/Hmt9vW3d0kw.mp4,processed/saxophone/Hmt9vW3d0kw
saxophone,3drXBAqHlJc,saxophone/3drXBAqHlJc,raw_videos/saxophone/3drXBAqHlJc.mp4,processed/saxophone/3drXBAqHlJc
saxophone,IV56zh--ep8,saxophone/IV56zh--ep8,raw_videos/saxophone/IV56zh--ep8.mp4,processed/saxophone/IV56zh--ep8
saxophone,sYx7rTPymVM,saxophone/sYx7rTPymVM,raw_videos/saxophone/sYx7rTPymVM.mp4,processed/saxophone/sYx7rTPymVM
saxophone,uj9q1jBICTQ,saxophone/uj9q1jBICTQ,raw_videos/saxophone/uj9q1jBICTQ.mp4,processed/saxophone/uj9q1jBICTQ
saxophone,9B2qSIcFRS4,saxophone/9B2qSIcFRS4,raw_videos/saxophone/9B2qSIcFRS4.mp4,processed/saxophone/9B2qSIcFRS4
saxophone,i6MuDz-1oHk,saxophone/i6MuDz-1oHk,raw_videos/saxophone/i6MuDz-1oHk.mp4,processed/saxophone/i6MuDz-1oHk
saxophone,m3S6IMNVqGE,saxophone/m3S6IMNVqGE,raw_videos/saxophone/m3S6IMNVqGE.mp4,processed/saxophone/m3S6IMNVqGE
saxophone,_sV48IRYXuA,saxophone/_sV48IRYXuA,raw_videos/saxophone/_sV48IRYXuA.mp4,processed/saxophone/_sV48IRYXuA
saxophone,wtlPgEfHTBU,saxophone/wtlPgEfHTBU,raw_videos/saxophone/wtlPgEfHTBU.mp4,processed/saxophone/wtlPgEfHTBU
saxophone,VRN5C7LpAlg,saxophone/VRN5C7LpAlg,raw_videos/saxophone/VRN5C7LpAlg.mp4,processed/saxophone/VRN5C7LpAlg
saxophone,04cbWuAq9kA,saxophone/04cbWuAq9kA,raw_videos/saxophone/04cbWuAq9kA.mp4,processed/saxophone/04cbWuAq9kA
saxophone,I_y8yNn1rQA,saxophone/I_y8yNn1rQA,raw_videos/saxophone/I_y8yNn1rQA.mp4,processed/saxophone/I_y8yNn1rQA
saxophone,OW2ZKxfpxMc,saxophone/OW2ZKxfpxMc,raw_videos/saxophone/OW2ZKxfpxMc.mp4,processed/saxophone/OW2ZKxfpxMc
saxophone,Pd4tEMpz2SE,saxophone/Pd4tEMpz2SE,raw_videos/saxophone/Pd4tEMpz2SE.mp4,processed/saxophone/Pd4tEMpz2SE
saxophone,aNrxBTfImMk,saxophone/aNrxBTfImMk,raw_videos/saxophone/aNrxBTfImMk.mp4,processed/saxophone/aNrxBTfImMk
saxophone,E65aACdpm4g,saxophone/E65aACdpm4g,raw_videos/saxophone/E65aACdpm4g.mp4,processed/saxophone/E65aACdpm4g
saxophone,MEtS0LJsn90,saxophone/MEtS0LJsn90,raw_videos/saxophone/MEtS0LJsn90.mp4,processed/saxophone/MEtS0LJsn90
saxophone,AEa34pOp6wY,saxophone/AEa34pOp6wY,raw_videos/saxophone/AEa34pOp6wY.mp4,processed/saxophone/AEa34pOp6wY
saxophone,yIig9P7_sqU,saxophone/yIig9P7_sqU,raw_videos/saxophone/yIig9P7_sqU.mp4,processed/saxophone/yIig9P7_sqU
saxophone,B5tRi74XYXI,saxophone/B5tRi74XYXI,raw_videos/saxophone/B5tRi74XYXI.mp4,processed/saxophone/B5tRi74XYXI
saxophone,v2Axq9MRQAk,saxophone/v2Axq9MRQAk,raw_videos/saxophone/v2Axq9MRQAk.mp4,processed/saxophone/v2Axq9MRQAk
saxophone,hPNY5_AjSZE,saxophone/hPNY5_AjSZE,raw_videos/saxophone/hPNY5_AjSZE.mp4,processed/saxophone/hPNY5_AjSZE
saxophone,b_qj32CsTX4,saxophone/b_qj32CsTX4,raw_videos/saxophone/b_qj32CsTX4.mp4,processed/saxophone/b_qj32CsTX4
saxophone,CQmdcN18CCo,saxophone/CQmdcN18CCo,raw_videos/saxophone/CQmdcN18CCo.mp4,processed/saxophone/CQmdcN18CCo
saxophone,G7razpCwwNs,saxophone/G7razpCwwNs,raw_videos/saxophone/G7razpCwwNs.mp4,processed/saxophone/G7razpCwwNs
saxophone,5ea7vaSkeaU,saxophone/5ea7vaSkeaU,raw_videos/saxophone/5ea7vaSkeaU.mp4,processed/saxophone/5ea7vaSkeaU
saxophone,-359Fbk7Tgo,saxophone/-359Fbk7Tgo,raw_videos/saxophone/-359Fbk7Tgo.mp4,processed/saxophone/-359Fbk7Tgo
saxophone,rcqRlVjr6Uw,saxophone/rcqRlVjr6Uw,raw_videos/saxophone/rcqRlVjr6Uw.mp4,processed/saxophone/rcqRlVjr6Uw
saxophone,5oMhYeMfob0,saxophone/5oMhYeMfob0,raw_videos/saxophone/5oMhYeMfob0.mp4,processed/saxophone/5oMhYeMfob0
saxophone,5BQm3dDOTJA,saxophone/5BQm3dDOTJA,raw_videos/saxophone/5BQm3dDOTJA.mp4,processed/saxophone/5BQm3dDOTJA
saxophone,NfbcYENEenk,saxophone/NfbcYENEenk,raw_videos/saxophone/NfbcYENEenk.mp4,processed/saxophone/NfbcYENEenk
saxophone,I0WDrUmJZRc,saxophone/I0WDrUmJZRc,raw_videos/saxophone/I0WDrUmJZRc.mp4,processed/saxophone/I0WDrUmJZRc
saxophone,vGL5WvnmAvQ,saxophone/vGL5WvnmAvQ,raw_videos/saxophone/vGL5WvnmAvQ.mp4,processed/saxophone/vGL5WvnmAvQ
saxophone,5YUyV8ghEwM,saxophone/5YUyV8ghEwM,raw_videos/saxophone/5YUyV8ghEwM.mp4,processed/saxophone/5YUyV8ghEwM
saxophone,KPmKyrqKIJo,saxophone/KPmKyrqKIJo,raw_videos/saxophone/KPmKyrqKIJo.mp4,processed/saxophone/KPmKyrqKIJo
saxophone,ce6CGLvYxzs,saxophone/ce6CGLvYxzs,raw_videos/saxophone/ce6CGLvYxzs.mp4,processed/saxophone/ce6CGLvYxzs
saxophone,zSKbnJSY87g,saxophone/zSKbnJSY87g,raw_videos/saxophone/zSKbnJSY87g.mp4,processed/saxophone/zSKbnJSY87g
saxophone,nLzr2iKhOGA,saxophone/nLzr2iKhOGA,raw_videos/saxophone/nLzr2iKhOGA.mp4,processed/saxophone/nLzr2iKhOGA
saxophone,8tZRhP1qLsc,saxophone/8tZRhP1qLsc,raw_videos/saxophone/8tZRhP1qLsc.mp4,processed/saxophone/8tZRhP1qLsc
saxophone,IL7xKzgurAA,saxophone/IL7xKzgurAA,raw_videos/saxophone/IL7xKzgurAA.mp4,processed/saxophone/IL7xKzgurAA
saxophone,YKhPdKxpiqY,saxophone/YKhPdKxpiqY,raw_videos/saxophone/YKhPdKxpiqY.mp4,processed/saxophone/YKhPdKxpiqY
saxophone,0lsgzZzCSXo,saxophone/0lsgzZzCSXo,raw_videos/saxophone/0lsgzZzCSXo.mp4,processed/saxophone/0lsgzZzCSXo
saxophone,jBXDErsij0s,saxophone/jBXDErsij0s,raw_videos/saxophone/jBXDErsij0s.mp4,processed/saxophone/jBXDErsij0s
saxophone,zof4H47Pu4I,saxophone/zof4H47Pu4I,raw_videos/saxophone/zof4H47Pu4I.mp4,processed/saxophone/zof4H47Pu4I
saxophone,0lsgzZzCSXo,saxophone/0lsgzZzCSXo,raw_videos/saxophone/0lsgzZzCSXo.mp4,processed/saxophone/0lsgzZzCSXo
saxophone,jBXDErsij0s,saxophone/jBXDErsij0s,raw_videos/saxophone/jBXDErsij0s.mp4,processed/saxophone/jBXDErsij0s
saxophone,QVQ9Xjzj_lY,saxophone/QVQ9Xjzj_lY,raw_videos/saxophone/QVQ9Xjzj_lY.mp4,processed/saxophone/QVQ9Xjzj_lY
saxophone,4n-l_B5c5Vo,saxophone/4n-l_B5c5Vo,raw_videos/saxophone/4n-l_B5c5Vo.mp4,processed/saxophone/4n-l_B5c5Vo
saxophone,3m19khnBYQU,saxophone/3m19khnBYQU,raw_videos/saxophone/3m19khnBYQU.mp4,processed/saxophone/3m19khnBYQU
saxophone,SSLtKZFAY-8,saxophone/SSLtKZFAY-8,raw_videos/saxophone/SSLtKZFAY-8.mp4,processed/saxophone/SSLtKZFAY-8
saxophone,kObtqBGWVGc,saxophone/kObtqBGWVGc,raw_videos/saxophone/kObtqBGWVGc.mp4,processed/saxophone/kObtqBGWVGc
saxophone,lnADPCyrLRg,saxophone/lnADPCyrLRg,raw_videos/saxophone/lnADPCyrLRg.mp4,processed/saxophone/lnADPCyrLRg
saxophone,Wr011aN_HCc,saxophone/Wr011aN_HCc,raw_videos/saxophone/Wr011aN_HCc.mp4,processed/saxophone/Wr011aN_HCc
